id,nome,tipo,caminho_atual,destino_sugerido,confianca,acao_recomendada,motivo,modificado_em
1q4cqkMWsjUtSi4ZWjBbVdS6fR7_bEGLp,LGK00832.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00832.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:32.000Z
1DWIlxMWWZiJ22j8wnYBHxmOb82NndD4D,LGK00833.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00833.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:34.000Z
10EXma4HTMs6HlDLQNKIQeryK26-jRJQB,LGK00834.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00834.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:46.000Z
1UlgtjI_9HnRwHCicQ8R2fLzIpJe6qPNF,LGK00835.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00835.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:46.000Z
19RrEihCgyv3xuwk07baozrgsi3CDHhNR,LGK00836.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00836.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:50.000Z
1kaZJzyngHfK1I0_ruzB3Jm3Jz0_NBs-u,LGK00837.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00837.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:50.000Z
1M8w6jqowwOsr1lhAoiG16qJimObaV-L-,LGK00838.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00838.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:50.000Z
1Frm6sPig8hceyYKDr5xFzSLPZv4md6zN,LGK00839.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00839.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:50.000Z
13e8r_WTWg6OPdWO0GPlQkCogqigFTj0A,LGK00840.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00840.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:50.000Z
1Y-ZfomjVE5NN42ZjgQO-pv2lhLyKyO6h,LGK00841.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00841.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:50.000Z
1vF1ZwKlU7kVymvV6ik5dEhyrQOBSuAMX,LGK00842.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00842.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:50.000Z
1AE9ZZawCCf4G1ieDLiGda0uOSQAn26lw,LGK00843.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00843.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:52.000Z
1-d38D7FAsFh97t_dJJ2DJAijvlDKNEPS,LGK00844.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00844.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:52.000Z
1UFek6eeRnGk3F6g7zgwZNdyXMwpxonHS,LGK00845.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00845.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:52.000Z
1AJ2v5cSSuRqbmI99ix_W-sa7Ow3Uzt9O,LGK00846.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00846.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:52.000Z
1WtZbyArLZhd2cIDFWWr2itg-EyU7U2ZQ,LGK00847.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00847.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:52.000Z
1ihvHx0l7bfqn6YiiznAZ-ebQkF1jlv3t,LGK00848.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00848.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:46:54.000Z
1BYd8Qr0WzRIt-2quiwNiCVOjjTI4mTAZ,LGK00849.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00849.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:12.000Z
11L1gj69uv-k4C3bF6wK_Xt3QnTzSWolk,LGK00850.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00850.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:22.000Z
1_XiOnKfh9V5qwTW52VOqgYLrizqVk9sz,LGK00851.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00851.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:22.000Z
1my1pPsAwqpdmJAqVi_C4zGuGQFjIRJwK,LGK00852.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00852.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:22.000Z
1WI0GvHYw7pW9TeMLW7fytpomXrU5hJTb,LGK00853.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00853.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:26.000Z
1ZjybqoTtt1ayxJ-jle2DNSuQZgwvD9g7,LGK00854.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00854.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:26.000Z
1E7QN1ZAiwDdJU5w0yJgKjz_p9hnHHNlR,LGK00855.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00855.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:26.000Z
1EK3q7wNdC5uMfOxTfT60fV94KT0HxdWI,LGK00856.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00856.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:26.000Z
1YG4tjlw_nM0D2q6RElobCzNEhwFMKQUJ,LGK00857.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00857.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:26.000Z
1D_7peuFDDUc6KbgMPSbrfdCjXJM_v4z_,LGK00858.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00858.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:26.000Z
1RUWP9WQ-eioOJMyeCxPMLW9XvFHajb2d,LGK00859.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00859.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:28.000Z
18xEH3R4r7D0a0WuSAyYPeOhbf4toOwf0,LGK00860.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00860.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:28.000Z
1zY9LXGNkqxJFw2LQHwKSMaXdgJ0J1enz,LGK00861.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00861.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:28.000Z
10CRy3URQmGZVIynh3xMK530x_Q-vLmws,LGK00862.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00862.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:28.000Z
1D9EenZI6SW4ZQWRUDpbHguHhRJrWneFX,LGK00863.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00863.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:30.000Z
1IcitxYArit9QSXjIDHChxTfGEGINqzy0,LGK00864.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00864.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:30.000Z
1V-RNT6ztX_sOvt4mrIOOaAdlWDvm1-5b,LGK00865.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00865.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:30.000Z
1e4Iq1ynvQ8gOM0KMG-oyV-Yr3NQF10ia,LGK00866.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00866.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:47:32.000Z
1-oB5hrieBm24reACIuYTNgb0Jltftolj,LGK00867.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00867.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:49:22.000Z
1Wnny4LtRNyzeDeMGEz9VhD6jJ098iNNy,LGK00868.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00868.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:49:24.000Z
1tc7VSc18Uq9dLwb6L7qKtcKLEoVecdHD,LGK00869.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00869.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:49:24.000Z
1LkUdh6G1mgXoSngQsRwFcc140H9f-Ab2,LGK00870.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00870.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:49:30.000Z
1zcA5vS_fO2y_zRzFbA5TKvJNPp1sFl8v,LGK00871.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00871.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:49:30.000Z
1ONL69AfbDf1z2tVaPRGMFQpUr7jfFzh_,LGK00872.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00872.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:49:32.000Z
18XjGu0SLaGXl5lt3dtQCnM2lu0NFsvfD,LGK00873.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00873.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:49:34.000Z
1PI-U-10ODvr2MAMDt5WbX1U3fZgrQE20,LGK00874.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00874.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:49:50.000Z
1qKwI9RdqFBF8QKTyoZ1DEG-WKNwKBjIH,LGK00875.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00875.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:49:50.000Z
10VSAZNI5yNJQpicxEjw6oyvw9jDSfC7T,LGK00876.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00876.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:49:58.000Z
11qtZFlFDZ1l6e2UtPPovEi8twurBzdEt,LGK00877.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00877.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:49:58.000Z
1puSYwF-z3gmzkGkAOAELAtzzqrUbFoz2,LGK00878.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00878.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:50:00.000Z
1IOvMeYPyDUx3Ffa3XyYvJVQ9cHZb45Pg,LGK00879.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00879.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:50:00.000Z
1PA4TaddI_rS0ifvYQj_aTPnK0x47a_bj,LGK00880.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00880.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:50:00.000Z
16n1iQ2ogmV3toVpGeJj097Zne023NGdw,LGK00881.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00881.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:50:14.000Z
1DvfojTLA5oTHZbrmwHZT5mjXxDSWuhqT,LGK00882.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00882.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:50:38.000Z
1sHwQBhHEnrlPmj4kBhW9W7NHq86O9ohE,LGK00883.ARW,image/x-sony-arw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00883.ARW,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-29T20:50:40.000Z
