path,name,id,parentId,mimeType,size,modifiedTime,owners,depth
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/3. Módulo 2/7. Exercícios do módulo/Materiais,Materiais,1F6N4hkcxaBlegYjPo0Z0pSpRIcrTsIL7,1FU7lALKQu_4WaJ9iUMiRhtjGSdDyDsDY,application/vnd.google-apps.folder,,2026-07-06T06:34:59.896Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/3. Módulo 2/7. Exercícios do módulo/Materiais/Resultadodosexercicios1.pdf,Resultadodosexercicios1.pdf,147HTz7SHsuAQVK2LB9G0aB-8AWv0ITE8,1F6N4hkcxaBlegYjPo0Z0pSpRIcrTsIL7,application/pdf,26567,2026-07-06T06:35:38.246Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/3. Módulo 2/7. Exercícios do módulo/Materiais/Resultadodosexercicios2.pdf,Resultadodosexercicios2.pdf,1KxPlezX58ezbra_vLSUrShIRoAMaK8Ba,1F6N4hkcxaBlegYjPo0Z0pSpRIcrTsIL7,application/pdf,30885,2026-07-06T06:35:38.221Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/3. Módulo 2/7. Exercícios do módulo/desc.html,desc.html,1XhMTglTtZ60hECBKIRbZceowx1vx4YmB,1FU7lALKQu_4WaJ9iUMiRhtjGSdDyDsDY,text/html,779,2026-07-06T06:34:53.808Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3,4. Módulo 3,1LLgp9DLqV7g9C1aNy9w9SkxylThbTB0d,1odwseL2TMgBprtIzGIiaXY2hNvT82uRL,application/vnd.google-apps.folder,,2026-07-06T06:34:00.835Z,davijadielson@gmail.com,4
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/1. Aula 01  Parte 01- The + Would + May e Might,1. Aula 01  Parte 01- The + Would + May e Might,1yd3Umb6WFpW_iW3JPBu_SxO2WB2at7vm,1LLgp9DLqV7g9C1aNy9w9SkxylThbTB0d,application/vnd.google-apps.folder,,2026-07-06T06:34:30.447Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/1. Aula 01  Parte 01- The + Would + May e Might/1. parte.mp4,1. parte.mp4,1rXrMiHX3oa4fXn48LtsF8nMPVYJPxVQq,1yd3Umb6WFpW_iW3JPBu_SxO2WB2at7vm,video/mp4,62754520,2024-01-23T21:16:02.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/1. Aula 01  Parte 01- The + Would + May e Might/Materiais,Materiais,1NmttGPg7oq7MfmLs0ljhW-HqBwrinRHG,1yd3Umb6WFpW_iW3JPBu_SxO2WB2at7vm,application/vnd.google-apps.folder,,2026-07-06T06:34:59.896Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/1. Aula 01  Parte 01- The + Would + May e Might/Materiais/InglesdoJerryM3Aula1PARTE01.mp3,InglesdoJerryM3Aula1PARTE01.mp3,1s4DAV9XjQfgXNK2SEVTpqcDmeSA6Y0MQ,1NmttGPg7oq7MfmLs0ljhW-HqBwrinRHG,audio/mpeg,15165787,2024-01-23T21:12:40.000Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/1. Aula 01  Parte 01- The + Would + May e Might/Materiais/mod3aul1p.pptx,mod3aul1p.pptx,1AOrDKc-zgz1pfUv6-EJ4ttdEA5IkI_sy,1NmttGPg7oq7MfmLs0ljhW-HqBwrinRHG,application/vnd.openxmlformats-officedocument.presentationml.presentation,104558,2026-07-06T06:35:38.488Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/2. Aula 01  Parte 02,2. Aula 01  Parte 02,1qTuI5lDSDlAPK9G4K21Vdd0xSu0NYrR8,1LLgp9DLqV7g9C1aNy9w9SkxylThbTB0d,application/vnd.google-apps.folder,,2026-07-06T06:34:30.447Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/2. Aula 01  Parte 02/1. parte.mp4,1. parte.mp4,1yIB5w_l38X_1BrvfxjXqSpgvh0G0pGqh,1qTuI5lDSDlAPK9G4K21Vdd0xSu0NYrR8,video/mp4,67124626,2024-01-23T21:16:14.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/2. Aula 01  Parte 02/Materiais,Materiais,1eS6I4hzj_6SNxm_Q7BSnzQG4yxjzvX8S,1qTuI5lDSDlAPK9G4K21Vdd0xSu0NYrR8,application/vnd.google-apps.folder,,2026-07-06T06:34:59.896Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/2. Aula 01  Parte 02/Materiais/InglesdoJerryM3Aula1PARTE02.mp3,InglesdoJerryM3Aula1PARTE02.mp3,1J2euRxAAk_xrWjVRzvmJHXtBhqvV6HM6,1eS6I4hzj_6SNxm_Q7BSnzQG4yxjzvX8S,audio/mpeg,14976000,2024-01-23T21:13:28.000Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/3. Aula 02- Terminações,3. Aula 02- Terminações,1KpHNgoqO55-rPeiJQcniOGF97U0lkqOy,1LLgp9DLqV7g9C1aNy9w9SkxylThbTB0d,application/vnd.google-apps.folder,,2026-07-06T06:34:30.447Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/3. Aula 02- Terminações/1. parte.mp4,1. parte.mp4,1a2dHiss8ecwXVRQ6ou53QjhCcm7PkyJN,1KpHNgoqO55-rPeiJQcniOGF97U0lkqOy,video/mp4,161417923,2024-01-23T21:16:20.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/3. Aula 02- Terminações/Materiais,Materiais,1Fw0Q3Lgh8uE8wFE3c5Nq2VrqbvXAaJlZ,1KpHNgoqO55-rPeiJQcniOGF97U0lkqOy,application/vnd.google-apps.folder,,2026-07-06T06:34:59.896Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/3. Aula 02- Terminações/Materiais/M3AULA2.mp3,M3AULA2.mp3,1ezJh6ZPLWSMoy1hLhu8BQTLhq2nd-ASF,1Fw0Q3Lgh8uE8wFE3c5Nq2VrqbvXAaJlZ,audio/mpeg,9479436,2024-01-23T21:16:06.000Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/3. Aula 02- Terminações/Materiais/mod3aul2p.pptx,mod3aul2p.pptx,1tofQ_NcgLsPnFafA3tbosio-0KmE1aoG,1Fw0Q3Lgh8uE8wFE3c5Nq2VrqbvXAaJlZ,application/vnd.openxmlformats-officedocument.presentationml.presentation,97012,2026-07-06T06:35:38.498Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/4. Aula 03 e 04- Números e palavras compostas,4. Aula 03 e 04- Números e palavras compostas,1vCBfVgEz8_f5nY4Ea1zN8UUU2bT3lzS3,1LLgp9DLqV7g9C1aNy9w9SkxylThbTB0d,application/vnd.google-apps.folder,,2026-07-06T06:34:30.447Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/4. Aula 03 e 04- Números e palavras compostas/1. parte.mp4,1. parte.mp4,1GoCN574aL4tUA0KT3YMvhxJEV_KKDv_Y,1vCBfVgEz8_f5nY4Ea1zN8UUU2bT3lzS3,video/mp4,152437276,2024-01-23T21:16:08.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/4. Aula 03 e 04- Números e palavras compostas/Materiais,Materiais,1XogDMYlYPr7dD013keRe8dM17eBdfrb5,1vCBfVgEz8_f5nY4Ea1zN8UUU2bT3lzS3,application/vnd.google-apps.folder,,2026-07-06T06:34:59.896Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/4. Aula 03 e 04- Números e palavras compostas/Materiais/InglesdoJerryM3Aula4Final.mp3,InglesdoJerryM3Aula4Final.mp3,1yLRhkfQBpcDn_5WjQ2Kiy-UQPeUat9b0,1XogDMYlYPr7dD013keRe8dM17eBdfrb5,audio/mpeg,8956909,2024-01-23T21:47:14.000Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/4. Aula 03 e 04- Números e palavras compostas/Materiais/M3AULA3.mp3,M3AULA3.mp3,1f9uBwM8sN6SZb34lQYnslyfKE2A8pjJS,1XogDMYlYPr7dD013keRe8dM17eBdfrb5,audio/mpeg,8950757,2024-01-23T21:46:54.000Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/4. Aula 03 e 04- Números e palavras compostas/Materiais/mod3aul3p.pptx,mod3aul3p.pptx,14eO2Zgj0UOpl3Knad1CSNPdTw0fh2BML,1XogDMYlYPr7dD013keRe8dM17eBdfrb5,application/vnd.openxmlformats-officedocument.presentationml.presentation,79717,2026-07-06T06:35:38.506Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/6. Exercícios do módulo,6. Exercícios do módulo,1H1uGV4amgDYBRNOMKzdV1p4XV2vu4RYj,1LLgp9DLqV7g9C1aNy9w9SkxylThbTB0d,application/vnd.google-apps.folder,,2026-07-06T06:34:30.447Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/6. Exercícios do módulo/1. parte.mov,1. parte.mov,1LEjZqJy4Rs9rHJa3fAT5DDJSt-1wQ6I5,1H1uGV4amgDYBRNOMKzdV1p4XV2vu4RYj,video/quicktime,8903338,2024-01-23T21:15:54.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/6. Exercícios do módulo/Materiais,Materiais,1ZztZC7xEtFOiC3vGB61DMEmArzfh1byH,1H1uGV4amgDYBRNOMKzdV1p4XV2vu4RYj,application/vnd.google-apps.folder,,2026-07-06T06:34:59.896Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/4. Módulo 3/6. Exercícios do módulo/Materiais/Resultadodosexercicios1.pdf,Resultadodosexercicios1.pdf,1PoxqL09k5_vtrwbMLULDZ0o1rFEUCuot,1ZztZC7xEtFOiC3vGB61DMEmArzfh1byH,application/pdf,34570,2026-07-06T06:35:38.568Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4,5. Módulo 4,1BBdSPmZViZ-MjYD61yLMgRWf9wAfX2WF,1odwseL2TMgBprtIzGIiaXY2hNvT82uRL,application/vnd.google-apps.folder,,2026-07-06T06:34:00.835Z,davijadielson@gmail.com,4
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/1. Aula 01 - Parte 01- Tempo passado dos verbos básicos,1. Aula 01 - Parte 01- Tempo passado dos verbos básicos,1O52BZbpDFxkde1EtZ_RdOIM4ETXs1iaa,1BBdSPmZViZ-MjYD61yLMgRWf9wAfX2WF,application/vnd.google-apps.folder,,2026-07-06T06:34:30.447Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/1. Aula 01 - Parte 01- Tempo passado dos verbos básicos/1. parte.mp4,1. parte.mp4,1UaDBC26E4la_dVWA4R8uEiopDDm3s-Uv,1O52BZbpDFxkde1EtZ_RdOIM4ETXs1iaa,video/mp4,51540432,2024-01-23T21:16:06.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/1. Aula 01 - Parte 01- Tempo passado dos verbos básicos/Materiais,Materiais,1hecUKdxbTxw-eB9fOcFjQbJKeQFr7WBZ,1O52BZbpDFxkde1EtZ_RdOIM4ETXs1iaa,application/vnd.google-apps.folder,,2026-07-06T06:34:59.896Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/1. Aula 01 - Parte 01- Tempo passado dos verbos básicos/Materiais/InglesdoJerryM4Aula1PARTE01.mp3,InglesdoJerryM4Aula1PARTE01.mp3,1pCuSfM-0sHxlzZnuBz7mvFWBH3T2Fqkx,1hecUKdxbTxw-eB9fOcFjQbJKeQFr7WBZ,audio/mpeg,12408000,2024-01-23T21:16:04.000Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/1. Aula 01 - Parte 01- Tempo passado dos verbos básicos/Materiais/Modulo4Aula1.pdf,Modulo4Aula1.pdf,1IG7xPixjLEew92GX2mjzismmpTfnPO_t,1hecUKdxbTxw-eB9fOcFjQbJKeQFr7WBZ,application/pdf,3597290,2024-01-23T21:16:04.000Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/1. Aula 01 - Parte 01- Tempo passado dos verbos básicos/Materiais/Módulo4Aula1p.pptx,Módulo4Aula1p.pptx,1xMOC7Kmcl64YL1JY1NSB_wgyMpwJydWe,1hecUKdxbTxw-eB9fOcFjQbJKeQFr7WBZ,application/vnd.openxmlformats-officedocument.presentationml.presentation,720878,2026-07-06T06:35:40.219Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/2. Aula 01 - Parte 02,2. Aula 01 - Parte 02,1FCn4GLNudBIbMLTiUEpJT4sA0EVYPT2q,1BBdSPmZViZ-MjYD61yLMgRWf9wAfX2WF,application/vnd.google-apps.folder,,2026-07-06T06:34:32.420Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/2. Aula 01 - Parte 02/1. parte.mp4,1. parte.mp4,1BwzNzgGIAUMR8-fSFKnLCeQO-g4144Jp,1FCn4GLNudBIbMLTiUEpJT4sA0EVYPT2q,video/mp4,63634501,2024-01-23T21:16:18.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/2. Aula 01 - Parte 02/Materiais,Materiais,1Kwgs6Vc5QGGODP17cO6rdwDAn5aoXDd-,1FCn4GLNudBIbMLTiUEpJT4sA0EVYPT2q,application/vnd.google-apps.folder,,2026-07-06T06:34:59.896Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/2. Aula 01 - Parte 02/Materiais/InglesdoJerryM4Aula1PARTE02.mp3,InglesdoJerryM4Aula1PARTE02.mp3,1EuCpg847OZWdm19-O9r3VuDvT3mOg4Av,1Kwgs6Vc5QGGODP17cO6rdwDAn5aoXDd-,audio/mpeg,14667664,2024-01-23T21:14:20.000Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/3. Aula 02 - Parte 01- Do e make + Plural dos substantivos,3. Aula 02 - Parte 01- Do e make + Plural dos substantivos,1GpjYrY0wsLoFPjyivnAvh3AzlnESPgNG,1BBdSPmZViZ-MjYD61yLMgRWf9wAfX2WF,application/vnd.google-apps.folder,,2026-07-06T06:34:32.420Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/3. Aula 02 - Parte 01- Do e make + Plural dos substantivos/1. parte.mp4,1. parte.mp4,1w-u4HSi4hQUACopwx1aUqVEC7q_M5Ao0,1GpjYrY0wsLoFPjyivnAvh3AzlnESPgNG,video/mp4,55185588,2024-01-23T21:16:10.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/3. Aula 02 - Parte 01- Do e make + Plural dos substantivos/Materiais,Materiais,1irIkGIbxLKxZHwi85VfBQUP-c6Y2hZz2,1GpjYrY0wsLoFPjyivnAvh3AzlnESPgNG,application/vnd.google-apps.folder,,2026-07-06T06:35:01.070Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/3. Aula 02 - Parte 01- Do e make + Plural dos substantivos/Materiais/ApostiladaAulaPDF.pdf,ApostiladaAulaPDF.pdf,1TF2WoJQ14vkFGTOTxiaeTL9tbrLB0zeA,1irIkGIbxLKxZHwi85VfBQUP-c6Y2hZz2,application/pdf,3235941,2024-01-23T21:15:50.000Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/3. Aula 02 - Parte 01- Do e make + Plural dos substantivos/Materiais/ApostiladaAulaPowerPointp.pptx,ApostiladaAulaPowerPointp.pptx,1nMvfWr6iiPgykmyv2B0L9FLMHdZMQ6DE,1irIkGIbxLKxZHwi85VfBQUP-c6Y2hZz2,application/vnd.openxmlformats-officedocument.presentationml.presentation,709563,2026-07-06T06:35:39.959Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/3. Aula 02 - Parte 01- Do e make + Plural dos substantivos/Materiais/InglesdoJerryM4Aula2PARTE01.mp3,InglesdoJerryM4Aula2PARTE01.mp3,1ml_2I7Chw46lbk37M6IizHd7wX5L9IxI,1irIkGIbxLKxZHwi85VfBQUP-c6Y2hZz2,audio/mpeg,18111772,2024-01-23T21:16:16.000Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/4. Aula 02 - Parte 02,4. Aula 02 - Parte 02,1RfK2UIXBiIBAqHuONfsbpw7LF-XlyieM,1BBdSPmZViZ-MjYD61yLMgRWf9wAfX2WF,application/vnd.google-apps.folder,,2026-07-06T06:34:32.420Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/4. Aula 02 - Parte 02/1. parte.mp4,1. parte.mp4,13J1R7tJ-XDd1zvpJvOqxV2SILQ0Eob2K,1RfK2UIXBiIBAqHuONfsbpw7LF-XlyieM,video/mp4,62251684,2024-01-23T21:16:24.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/4. Aula 02 - Parte 02/Materiais,Materiais,1--bxdiYiwALW-1RyfPByfHPYMT9Y9ceu,1RfK2UIXBiIBAqHuONfsbpw7LF-XlyieM,application/vnd.google-apps.folder,,2026-07-06T06:35:01.070Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/4. Aula 02 - Parte 02/Materiais/InglesdoJerryM4Aula2PARTE02.mp3,InglesdoJerryM4Aula2PARTE02.mp3,1nnq6oCrV_UdafXq_tk-vwLghKWvuwKbD,1--bxdiYiwALW-1RyfPByfHPYMT9Y9ceu,audio/mpeg,20605107,2024-01-23T21:15:48.000Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/5. Aula 03- Passado de To HAVE e terminação ED,5. Aula 03- Passado de To HAVE e terminação ED,1gs46XtTbdj3OBANkYekJ9q5xOlYPQ6Ha,1BBdSPmZViZ-MjYD61yLMgRWf9wAfX2WF,application/vnd.google-apps.folder,,2026-07-06T06:34:32.420Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/5. Aula 03- Passado de To HAVE e terminação ED/1. parte.mp4,1. parte.mp4,1GWLmFh6Et0EsELtBI-NdO5NdtkU3p1tX,1gs46XtTbdj3OBANkYekJ9q5xOlYPQ6Ha,video/mp4,221151881,2024-01-23T21:16:22.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/5. Aula 03- Passado de To HAVE e terminação ED/Materiais,Materiais,1BgDjAdHDBawgs1sPVtKfC6huOcoHjAR0,1gs46XtTbdj3OBANkYekJ9q5xOlYPQ6Ha,application/vnd.google-apps.folder,,2026-07-06T06:35:01.070Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/5. Aula 03- Passado de To HAVE e terminação ED/Materiais/ApostiladaAulaPDF.pdf,ApostiladaAulaPDF.pdf,1BhCXah6FwrV5qLPZAfgVCQJ9aGKe9Uop,1BgDjAdHDBawgs1sPVtKfC6huOcoHjAR0,application/pdf,3028330,2024-01-23T21:09:24.000Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/5. Aula 03- Passado de To HAVE e terminação ED/Materiais/ApostiladaAulaPowerPointp.pptx,ApostiladaAulaPowerPointp.pptx,1LMrc4A3MH4bKnpR-h-CJKN3Wd6dLNkYq,1BgDjAdHDBawgs1sPVtKfC6huOcoHjAR0,application/vnd.openxmlformats-officedocument.presentationml.presentation,696594,2026-07-06T06:35:40.169Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/5. Aula 03- Passado de To HAVE e terminação ED/desc.html,desc.html,1Ayu8Zl1C5KU50vAQT6JnRNTKLJmA66KL,1gs46XtTbdj3OBANkYekJ9q5xOlYPQ6Ha,text/html,184,2026-07-06T06:34:53.893Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/6. Aula 04- Números ordinais (TH),6. Aula 04- Números ordinais (TH),1NzOkdWSxudWDwg-ndFme0juezSGy8Isw,1BBdSPmZViZ-MjYD61yLMgRWf9wAfX2WF,application/vnd.google-apps.folder,,2026-07-06T06:34:32.420Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/6. Aula 04- Números ordinais (TH)/1. parte.mp4,1. parte.mp4,1zCAjUUmGlYfhyy5CGF9kX-5aH6Vs3dqy,1NzOkdWSxudWDwg-ndFme0juezSGy8Isw,video/mp4,97656402,2024-01-23T21:16:04.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/6. Aula 04- Números ordinais (TH)/Materiais,Materiais,1_jBAOkM8YJgRq1WACtYT4A3BO7dlCJWe,1NzOkdWSxudWDwg-ndFme0juezSGy8Isw,application/vnd.google-apps.folder,,2026-07-06T06:35:01.070Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/6. Aula 04- Números ordinais (TH)/Materiais/ApostiladaAulaPDF.pdf,ApostiladaAulaPDF.pdf,1FJxWXq3NI1nsRcKKlMqstgrAVsZ2M7b7,1_jBAOkM8YJgRq1WACtYT4A3BO7dlCJWe,application/pdf,3597290,2024-01-23T21:12:12.000Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/6. Aula 04- Números ordinais (TH)/Materiais/ApostiladaAulaPowerPointp.pptx,ApostiladaAulaPowerPointp.pptx,1D2IXirOLCxQN_l2woh3u8KFf70pYfALi,1_jBAOkM8YJgRq1WACtYT4A3BO7dlCJWe,application/vnd.openxmlformats-officedocument.presentationml.presentation,720878,2026-07-06T06:35:40.171Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/6. Aula 04- Números ordinais (TH)/desc.html,desc.html,1D7TA3ShWuhZ_HKRvNP55p1GYmgiNHqAM,1NzOkdWSxudWDwg-ndFme0juezSGy8Isw,text/html,188,2026-07-06T06:34:54.089Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/7. Exercícios do módulo,7. Exercícios do módulo,1oKPg3StUTUh04wWeGu8jmr4TrEEkgVAc,1BBdSPmZViZ-MjYD61yLMgRWf9wAfX2WF,application/vnd.google-apps.folder,,2026-07-06T06:34:32.420Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/7. Exercícios do módulo/1. parte.mov,1. parte.mov,1INnJNaaxz8A5ZZbD077xZ7urLSsbB6yH,1oKPg3StUTUh04wWeGu8jmr4TrEEkgVAc,video/quicktime,8501464,2024-01-23T21:47:06.000Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/7. Exercícios do módulo/Materiais,Materiais,1BBSG9wQ_qh15FNvo1PILCXfmxIuZ3S18,1oKPg3StUTUh04wWeGu8jmr4TrEEkgVAc,application/vnd.google-apps.folder,,2026-07-06T06:35:01.070Z,davijadielson@gmail.com,6
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/5. Módulo 4/7. Exercícios do módulo/Materiais/Resultadodosexercicios2.pdf,Resultadodosexercicios2.pdf,1rx2DtvFxKiuWnrWf0-CCMv0ytbkE3ijT,1BBSG9wQ_qh15FNvo1PILCXfmxIuZ3S18,application/pdf,24579,2026-07-06T06:35:40.118Z,davijadielson@gmail.com,7
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/6. Módulo 5,6. Módulo 5,1sicLj5YfuBUmEoyqiEoI1h1AJbcfrwbs,1odwseL2TMgBprtIzGIiaXY2hNvT82uRL,application/vnd.google-apps.folder,,2026-07-06T06:34:00.835Z,davijadielson@gmail.com,4
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/6. Módulo 5/1. Aula 01 - Parte 01-Plurais irregulares + To be,1. Aula 01 - Parte 01-Plurais irregulares + To be,1299hr9nKBXkQIxg9G3bL3c8LSB2w--CO,1sicLj5YfuBUmEoyqiEoI1h1AJbcfrwbs,application/vnd.google-apps.folder,,2026-07-06T06:34:32.420Z,davijadielson@gmail.com,5
CURSOS/CURSOS DE INGLÊS/🎓 Ingles do Jerry 3.0/6. Módulo 5/1. Aula 01 - Parte 01-Plurais irregulares + To be/1. parte.mp4,1. parte.mp4,1aK8kKGjILA1_aYf9MKe8Y95Ui8in1PKF,1299hr9nKBXkQIxg9G3bL3c8LSB2w--CO,video/mp4,79212669,2024-01-23T21:49:14.000Z,davijadielson@gmail.com,6
